OldLocus	OldGeneID	NewGeneID	NewLocus	RxnID	ReactionName	ReactionEqn	URL
NCU05924.5	7000006085086833	7000007580570005	NCU05924.7	3.2.1.8-RXN	EC# 3.2.1.8	xylan + H<SUB>2</SUB>O  &rarr;  xylobiose
NCU07768.5	7000006084975794	7000007580564555	NCU07768.7	RXN2T-492	EC# 1.1.1.47	&beta;-D-glucose + NADP<sup>+</sup>  =  NADPH + D-glucono-1,5-lactone + H<SUP>+</SUP>
NCU07773.5	7000006084975574	7000007580573906	NCU07773.7	DTMPKI-RXN	EC# 2.7.4.9	ATP + dTMP  &rarr;  ADP + dTDP
NCU07774.5	7000006084975548	7000007580546290	NCU07774.7	GTP-CYCLOHYDRO-I-RXN	EC# 3.5.4.16	GTP + H<SUB>2</SUB>O  &rarr;  formate + 7,8-dihydroneopterin triphosphate + H<SUP>+</SUP>
NCU07779.5	7000006084975411	7000007580546276	NCU07779.7	3.1.13.4-RXN	EC# 3.1.13.4	EC# 3.1.13.4
NCU07807.5	7000006084981046	7000007580542410	NCU07807.7	F16ALDOLASE-RXN	EC# 4.1.2.13	fructose-1,6-bisphosphate  &harr;  dihydroxyacetone phosphate + D-glyceraldehyde-3-phosphate
NCU07807.5	7000006084981046	7000007580542410	NCU07807.7	RXN-8631	EC# 4.1.2.13	fructose-1-phosphate  =  dihydroxyacetone phosphate + D-glyceraldehyde
NCU07808.5	7000006084980934	7000007580579212	NCU07808.7	HEME-OXYGENASE-DECYCLIZING-RXN	EC# 1.14.99.3	protoheme IX + NADPH + 3 oxygen + 7 H<SUP>+</SUP>  =  biliverdin-IX-&alpha; + Fe<SUP>2+</SUP> + carbon monoxide + NADP<sup>+</sup> + 3 H<SUB>2</SUB>O
NCU07811.5	7000006084980648	7000007580567601	NCU07811.7	RIBONUCLEOSIDE-DIP-REDUCTI-RXN	EC# 1.17.4.1	a deoxyribonucleoside diphosphate + an oxidized thioredoxin + H<SUB>2</SUB>O  =  a ribonucleoside diphosphate + a reduced thioredoxin
NCU07811.5	7000006084980648	7000007580567601	NCU07811.7	ADPREDUCT-RXN	EC# 1.17.4.1	ADP + a reduced thioredoxin  &rarr;  2'-deoxyadenosine-5'-diphosphate + an oxidized thioredoxin + H<SUB>2</SUB>O
NCU07811.5	7000006084980648	7000007580567601	NCU07811.7	GDPREDUCT-RXN	EC# 1.17.4.1	2'-deoxyguanosine-5'-diphosphate + an oxidized thioredoxin + H<SUB>2</SUB>O  =  GDP + a reduced thioredoxin
NCU07823.5	7000006085196736	7000007580574285	NCU07823.7	SCYTALONE-DEHYDRATASE-RXN	EC# 4.2.1.94	scytalone  =  1,3,8-naphthalenetriol + H<SUB>2</SUB>O
NCU07849.5	7000006085197417	7000007580582192	NCU07849.7	OHMETPYRKIN-RXN	EC# 2.7.1.49	ATP + hydroxymethylpyrimidine  &rarr;  ADP + hydroxymethylpyrimidine phosphate + H<SUP>+</SUP>
NCU07849.5	7000006085197417	7000007580582192	NCU07849.7	RXN-8675	EC# 2.1.1.107	<i>S</i>-adenosyl-L-methionine + precorrin-1  &rarr;  <i>S</i>-adenosyl-L-homocysteine + precorrin-2
NCU07849.5	7000006085197417	7000007580582192	NCU07849.7	UROPORIIIMETHYLTRANSA-RXN	EC# 2.1.1.107	<i>S</i>-adenosyl-L-methionine + uroporphyrinogen-III  &rarr;  <i>S</i>-adenosyl-L-homocysteine + precorrin-1 + H<SUP>+</SUP>
NCU07849.5	7000006085197417	7000007580582192	NCU07849.7	THIAMINASE-RXN	EC# 3.5.99.2	thiamin + H<SUB>2</SUB>O  =  4-methyl-5-(&beta;-hydroxyethyl)thiazole + hydroxymethylpyrimidine + H<SUP>+</SUP>
NCU07849.5	7000006085197417	7000007580582192	NCU07849.7	1.3.3.11-RXN	EC# 1.3.3.11	6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline 2,4-dicarboxylate + 3 oxygen + H<SUP>+</SUP>  =  4,5-dioxo-4,5-dihydro-1H-pyrrolo[2,3-f]quinoline-2,7,9-tricarboxylate + 2 hydrogen peroxide + 2 H<SUB>2</SUB>O
NCU07849.5	7000006085197417	7000007580582192	NCU07849.7	PYRIMSYN3-RXN	EC# 2.7.4.7	hydroxymethylpyrimidine phosphate + ATP  &rarr;  4-amino-5-hydroxymethyl-2-methylpyrimidine-pyrophosphate + ADP
NCU07853.5	7000006085197465	7000007580564724	NCU07853.7	URATE-OXIDASE-RXN	EC# 1.7.3.3	urate + oxygen + H<SUB>2</SUB>O  &rarr;  5-hydroxyisourate + hydrogen peroxide
NCU07865.5	7000006085197902	7000007580543106	NCU07865.7	GUANYL-KIN-RXN	EC# 2.7.4.8	GMP + ATP  =  GDP + ADP
NCU07870.5	7000006085197927	7000007580568108	NCU07870.7	DNA-DIRECTED-DNA-POLYMERASE-RXN	EC# 2.7.7.7	a deoxyribonucleoside triphosphate + DNA<sub>(n)</sub>  =  diphosphate + DNA<sub>(n+1)</sub>
NCU07872.5	7000006085199886	7000007580546964	NCU07872.7	2.7.12.1-RXN	EC# 2.7.12.1	ATP + a protein  =  ADP + a phosphoprotein
NCU07880.5	7000006085200029	7000007580557956	NCU07880.7	PROTEIN-KINASE-RXN	EC# 2.7.11.1	a protein + ATP  =  a phosphoprotein + ADP
NCU07887.5	7000006085202223	7000007580539367	NCU07887.7	RIBONUCLEOSIDE-DIP-REDUCTI-RXN	EC# 1.17.4.1	a deoxyribonucleoside diphosphate + an oxidized thioredoxin + H<SUB>2</SUB>O  =  a ribonucleoside diphosphate + a reduced thioredoxin
NCU07887.5	7000006085202223	7000007580539367	NCU07887.7	ADPREDUCT-RXN	EC# 1.17.4.1	ADP + a reduced thioredoxin  &rarr;  2'-deoxyadenosine-5'-diphosphate + an oxidized thioredoxin + H<SUB>2</SUB>O
NCU07887.5	7000006085202223	7000007580539367	NCU07887.7	CDPREDUCT-RXN	EC# 1.17.4.1	CDP + a reduced thioredoxin  &rarr;  dCDP + an oxidized thioredoxin + H<SUB>2</SUB>O
NCU07887.5	7000006085202223	7000007580539367	NCU07887.7	GDPREDUCT-RXN	EC# 1.17.4.1	2'-deoxyguanosine-5'-diphosphate + an oxidized thioredoxin + H<SUB>2</SUB>O  =  GDP + a reduced thioredoxin
NCU07887.5	7000006085202223	7000007580539367	NCU07887.7	UDPREDUCT-RXN	EC# 1.17.4.1	UDP + a reduced thioredoxin  &rarr;  dUDP + an oxidized thioredoxin + H<SUB>2</SUB>O
NCU07914.5	7000006085018274	7000007580583984	NCU07914.7	PHOSGLYPHOS-RXN	EC# 2.7.2.3	3-phospho-D-glycerate + ATP  &harr;  1,3-diphosphateglycerate + ADP
NCU07920.5	7000006085018239	7000007580576004	NCU07920.7	LACCASE-RXN	EC# 1.10.3.2	4 a benzenediol + oxygen + 4 H<SUP>+</SUP>  =  4 a benzosemiquinone + 2 H<SUB>2</SUB>O
NCU07926.5	7000006085016750	7000007580545745	NCU07926.7	GLUTAMINE--TRNA-LIGASE-RXN	EC# 6.1.1.18	tRNA<SUP>gln</SUP> + L-glutamine + ATP + H<SUP>+</SUP>  &rarr;  L-glutaminyl-tRNA<SUP>gln</SUP> + diphosphate + AMP
NCU07930.5	7000006085016653	7000007580578896	NCU07930.7	ADENOSYLHOMOCYSTEINASE-RXN	EC# 3.3.1.1	<i>S</i>-adenosyl-L-homocysteine + H<SUB>2</SUB>O  &rarr;  L-homocysteine + adenosine
NCU07937.5	7000006085016714	7000007580570530	NCU07937.7	RXN3DJ-11417	RXN3DJ-11417	sphingosine + ATP  &rarr;  sphingosine-1-phosphate + ADP + H<SUP>+</SUP>
NCU07937.5	7000006085016714	7000007580570530	NCU07937.7	RXN3O-458	EC# 2.7.1.91	4-hydroxysphinganine + ATP  &rarr;  phytosphingosine-1-P + ADP + H<SUP>+</SUP>
NCU07937.5	7000006085016714	7000007580570530	NCU07937.7	SPHINGANINE-KINASE-RXN	EC# 2.7.1.91	sphinganine + ATP  &rarr;  sphinganine 1-phosphate + ADP + H<SUP>+</SUP>
NCU07941.5	7000006085014972	7000007580553705	NCU07941.7	3-SULFINOALANINE-AMINOTRANSFERASE-RXN	EC# 2.6.1.1	3-sulfinoalanine + 2-oxoglutarate  &rarr;  L-glutamate + 3-sulfinyl-pyruvate
NCU07941.5	7000006085014972	7000007580553705	NCU07941.7	ASPAMINOTRANS-RXN	EC# 2.6.1.1	L-aspartate + 2-oxoglutarate  &harr;  L-glutamate + oxaloacetate
NCU07944.5	7000006085014888	7000007580573384	NCU07944.7	DEOXYRIBOSE-P-ALD-RXN	EC# 4.1.2.4	2-deoxy-D-ribose-5-phosphate  =  acetaldehyde + D-glyceraldehyde-3-phosphate
NCU07944.5	7000006085014888	7000007580573384	NCU07944.7	RXN2T-138	EC# 4.1.2.4	2-deoxy-&alpha;-D-ribose 5-phosphate  =  D-glyceraldehyde-3-phosphate + acetaldehyde
NCU07958.5	7000006085013133	7000007580573193	NCU07958.7	DIENOYLCOAREDUCT-RXN	EC# 1.3.1.34	trans-&Delta;<SUP>2</SUP>-decenoyl-CoA + NADP<sup>+</sup>  =  trans-&Delta;<SUP>2</SUP>, cis-&Delta;<SUP>4</SUP>-decadienoyl-CoA + NADPH + H<SUP>+</SUP>
NCU07958.5	7000006085013133	7000007580573193	NCU07958.7	RXN-7835	EC# 1.3.1.34	a 2<i>-trans</i>-4-<i>cis</i>-dienoyl-CoA + NADPH  =  a <i>trans</i>-3-enoyl-CoA + NADP<sup>+</sup>
NCU07958.5	7000006085013133	7000007580573193	NCU07958.7	RXN-7911	EC# 1.3.1.34	a <i>trans</i>-2-enoyl-CoA + NADP<sup>+</sup>  =  a trans-2,trans-4-dienoyl-CoA + NADPH + H<SUP>+</SUP>
NCU07965.5	7000006085013022	7000007580550025	NCU07965.7	2.4.1.83-RXN	EC# 2.4.1.83	a dolichyl phosphate + GDP-&alpha;-D-mannose  &rarr;  a dolichyl &beta;-D-mannosyl phosphate + GDP
NCU07969.5	7000006085012958	7000007580576149	NCU07969.7	2.7.11.20-RXN	EC# 2.7.11.20	ATP + elongation-factor 2  =  ADP + phosphorylated elongation-factor 2
NCU07982.5	7000006085020282	7000007580576359	NCU07982.7	ACETOOHBUTSYN-RXN	EC# 2.2.1.6	pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  2-aceto-2-hydroxy-butanoate + CO<SUB>2</SUB>
NCU07982.5	7000006085020282	7000007580576359	NCU07982.7	ACETOLACTSYN-RXN	EC# 2.2.1.6	2 pyruvate + H<SUP>+</SUP>  &rarr;  (S)-2-acetolactate + CO<SUB>2</SUB>
NCU08002.5	7000006085021262	7000007580584220	NCU08002.7	CARNITINE-O-ACETYLTRANSFERASE-RXN	EC# 2.3.1.7	<i>O</i>-acetylcarnitine + coenzyme A  &rarr;  L-carnitine + acetyl-CoA
NCU08005.5	7000006085021276	7000007580583848	NCU08005.7	1.18.1.2-RXN	EC# 1.18.1.2	a reduced ferredoxin + NADP<sup>+</sup>  &rarr;  an oxidized ferredoxin + NADPH + H<SUP>+</SUP>
NCU08005.5	7000006085021276	7000007580583848	NCU08005.7	FLAVONADPREDUCT-RXN	EC# 1.18.1.2	a reduced flavodoxin + NADP<sup>+</sup>  =  an oxidized flavodoxin + NADPH + H<SUP>+</SUP>
NCU08020.5	7000006085021689	7000007580576258	NCU08020.7	5.99.1.3-RXN	EC# 5.99.1.3	EC# 5.99.1.3
NCU08022.5	7000006085021703	7000007580576304	NCU08022.7	TRNA-CYTIDYLYLTRANSFERASE-RXN	EC# 2.7.7.21	a tRNA precursor + 2 CTP + ATP  =  a tRNA containing a 3' CCA end + 3 diphosphate
NCU08022.5	7000006085021703	7000007580576304	NCU08022.7	TRNA-ADENYLYLTRANSFERASE-RXN	EC# 2.7.7.25	a tRNA precursor + 2 CTP + ATP  =  a tRNA containing a 3' CCA end + 3 diphosphate
NCU08035.5	7000006085022032	7000007580541791	NCU08035.7	ATPSYN-RXN	EC# 3.6.3.14	phosphate + ADP + 4 H<SUP>+</SUP><sub>[extracellular space]</sub>  &harr;  ATP + H<SUB>2</SUB>O + 3 H<SUP>+</SUP><sub>[cytosol]</sub>
NCU08044.5	7000006085018664	7000007580549937	NCU08044.7	ESTRADIOL-17-BETA-DEHYDROGENASE-RXN	EC# 1.1.1.62	NAD(P)<sup>+</sup> + estradiol-17&beta;  =  NAD(P)H + estrone + H<SUP>+</SUP>
NCU08045.5	7000006085018670	7000007580553578	NCU08045.7	2.1.1.17-RXN	EC# 2.1.1.17	an L-1-phosphatidyl-ethanolamine + <i>S</i>-adenosyl-L-methionine  =  a phosphatidyl-<i>N</i>-methylethanolamine + <i>S</i>-adenosyl-L-homocysteine
NCU08054.5	7000006085104573	7000007580571898	NCU08054.7	3.2.1.21-RXN	EC# 3.2.1.21	a glucosylated glucose acceptor + H<SUB>2</SUB>O  =  a non glucosylated glucose acceptor + &beta;-D-glucose
NCU08054.5	7000006085104573	7000007580571898	NCU08054.7	RXN-5341	EC# 3.2.1.21	linamarin + H<SUB>2</SUB>O  =  acetone cyanohydrin + &beta;-D-glucose
NCU08054.5	7000006085104573	7000007580571898	NCU08054.7	RXN-8036	EC# 3.2.1.21	<i>cis</i>-coumarinic acid-&beta;-<i>D</i>-glucoside + H<SUB>2</SUB>O  =  coumarinate + &beta;-D-glucose
NCU08054.5	7000006085104573	7000007580571898	NCU08054.7	RXN-9674	EC# 3.2.1.21	lotaustralin + H<SUB>2</SUB>O  =  2-hydroxy-2-methylbutyronitrile + &beta;-D-glucose
NCU08057.5	7000006085104583	7000007580548498	NCU08057.7	CYCLOPENTANOL-DEHYDROGENASE-RXN	EC# 1.1.1.163	NAD<sup>+</sup> + cyclopentanol  =  NADH + cyclopentanone + H<SUP>+</SUP>
NCU08057.5	7000006085104583	7000007580548498	NCU08057.7	TROPINE-DEHYDROGENASE-RXN	EC# 1.1.1.206	NADP<sup>+</sup> + tropine  =  NADPH + tropinone + H<SUP>+</SUP>
NCU08062.5	7000006085104602	7000007580552358	NCU08062.7	BENZOATE-4-MONOOXYGENASE-RXN	EC# 1.14.13.12	NADPH + benzoate + oxygen + H<SUP>+</SUP>  &rarr;  NADP<sup>+</sup> + 4-hydroxybenzoate + H<SUB>2</SUB>O
NCU08112.5	7000006085106214	7000007580555709	NCU08112.7	BENZOATE-4-MONOOXYGENASE-RXN	EC# 1.14.13.12	NADPH + benzoate + oxygen + H<SUP>+</SUP>  &rarr;  NADP<sup>+</sup> + 4-hydroxybenzoate + H<SUB>2</SUB>O
NCU08126.5	7000006085099592	7000007580565299	NCU08126.7	UDPNACETYLMURAMATEDEHYDROG-RXN	EC# 1.1.1.158	NADP<sup>+</sup> + UDP-<i>N</i>-acetylmuramate  =  NADPH + UDP-<i>N</i>-acetylglucosamine-enolpyruvate + H<SUP>+</SUP>
NCU08127.5	7000006085101768	7000007580544143	NCU08127.7	3.2.1.101-RXN	EC# 3.2.1.101	EC# 3.2.1.101
NCU08128.5	7000006085101761	7000007580568420	NCU08128.7	CHOLESTANETRIOL-26-MONOOXYGENASE-RXN	EC# 1.14.13.15	5&beta;-cholestane-3&alpha;,7&alpha;,12&alpha;-triol + NADPH + oxygen + H<SUP>+</SUP>  =  (25<i>R</i>)-5&beta;-cholestane-3&alpha;,7&alpha;,12&alpha;,26-tetraol + NADP<sup>+</sup> + H<SUB>2</SUB>O
NCU08128.5	7000006085101761	7000007580568420	NCU08128.7	RXN-9842	EC# 1.14.13.15	5&beta;-cholestane-3&alpha;,7&alpha;-diol + NADPH + oxygen + H<SUP>+</SUP>  =  (25<i>R</i>)-5&beta;-cholestane-3&alpha;,7&alpha;,26-triol + NADP<sup>+</sup> + H<SUB>2</SUB>O
NCU08131.5	7000006085101753	7000007580551733	NCU08131.7	ALPHA-AMYL-RXN	EC# 3.2.1.1	a 1,4-&alpha;-D-glucan + H<SUB>2</SUB>O  =  maltopentaose
NCU08131.5	7000006085101753	7000007580551733	NCU08131.7	RXN-1823	EC# 3.2.1.1	starch + n H<SUB>2</SUB>O  =  a large-branched glucan
NCU08131.5	7000006085101753	7000007580551733	NCU08131.7	RXN-1825	EC# 3.2.1.1	a long-linear glucan + n H<SUB>2</SUB>O  =  n short glucans
NCU08131.5	7000006085101753	7000007580551733	NCU08131.7	RXN0-5181	EC# 3.2.1.1	a 1,4-&alpha;-D-glucan + n H<SUB>2</SUB>O  =  n maltohexaose
NCU08132.5	7000006085101746	7000007580562067	NCU08132.7	ALPHA-13-GLUCAN-SYNTHASE-RXN	EC# 2.4.1.183	UDP-D-glucose + (1,3-&alpha;-D-glucosyl)<sub>(n)</sub>  =  (1,3-&alpha;-D-glucosyl)<sub>(n+1)</sub> + UDP
NCU08133.5	7000006085101627	7000007580543586	NCU08133.7	CARBODEHYDRAT-RXN	EC# 4.2.1.1	carbonic acid  =  CO<SUB>2</SUB> + H<SUB>2</SUB>O
NCU08133.5	7000006085101627	7000007580543586	NCU08133.7	RXN0-5224	EC# 4.2.1.1	CO<SUB>2</SUB> + H<SUB>2</SUB>O  &harr;  bicarbonate + H<SUP>+</SUP>
NCU08138.5	7000006085101619	7000007580539941	NCU08138.7	HOLOCYTOCHROME-C-SYNTHASE-RXN	EC# 4.4.1.17	a cytochrome <i>c</i>  =  protoheme IX + an apocytochrome <i>c</i>
NCU08145.5	7000006085100544	7000007580584893	NCU08145.7	3-OXOACID-COA-TRANSFERASE-RXN	EC# 2.8.3.5	a 3-oxo acid + succinyl-CoA  =  a 3-oxoacyl-CoA + succinate
NCU08145.5	7000006085100544	7000007580584893	NCU08145.7	RXNI-2	EC# 2.8.3.5	succinyl-CoA + acetoacetate  =  succinate + acetoacetyl-CoA
NCU08151.5	7000006085099943	7000007580558750	NCU08151.7	POLYNUCLEOTIDE-3-PHOSPHATASE-RXN	EC# 3.1.3.32	a 3'-phosphopolynucleotide + H<SUB>2</SUB>O  =  a polynucleotide + phosphate
NCU08151.5	7000006085099943	7000007580558750	NCU08151.7	POLYNUCLEOTIDE-5-HYDROXYL-KINASE-RXN	EC# 2.7.1.78	a 5'-Dephospho-DNA + ATP  =  a 5'-phospho-DNA + ADP
NCU08158.5	7000006085099909	7000007580551748	NCU08158.7	3.1.3.16-RXN	EC# 3.1.3.16	a phosphoprotein + H<SUB>2</SUB>O  =  phosphate + a protein
NCU08158.5	7000006085099909	7000007580551748	NCU08158.7	PROTEIN-TYROSINE-PHOSPHATASE-RXN	EC# 3.1.3.48	a protein-L-tyrosine phosphate + H<SUB>2</SUB>O  =  phosphate + a [protein]-L-tyrosine
NCU08162.5	7000006085099895	7000007580551868	NCU08162.7	ARGSUCCINLYA-RXN	EC# 4.3.2.1	L-arginino-succinate  &rarr;  L-arginine + fumarate
NCU08162.5	7000006085099895	7000007580551868	NCU08162.7	RXN-22	EC# 4.3.2.1	canavaninosuccinate  =  L-canavanine + fumarate
NCU08175.5	7000006085099540	7000007580555080	NCU08175.7	PROTEIN-KINASE-RXN	EC# 2.7.11.1	a protein + ATP  =  a phosphoprotein + ADP
NCU08176.5	7000006085099536	7000007580551689	NCU08176.7	4.2.2.2-RXN	EC# 4.2.2.2	a pectate  =  a pectate + a pectate oligosaccharide with 4-(4-deoxy-&alpha;-D-galact-4-enuronosyl)-D-galacturonate end
NCU08177.5	7000006085099533	7000007580547818	NCU08177.7	PROTEIN-KINASE-RXN	EC# 2.7.11.1	a protein + ATP  =  a phosphoprotein + ADP
NCU08183.5	7000006085101716	7000007580548157	NCU08183.7	RRNA-GUANINE-N1--METHYLTRANSFERASE-RXN	EC# 2.1.1.51	<i>S</i>-adenosyl-L-methionine + rRNA  =  <i>S</i>-adenosyl-L-homocysteine + rRNA containing <i>N<sup>1</sup></i>-methylguanine
NCU08189.5	7000006085208930	7000007580551100	NCU08189.7	3.2.1.8-RXN	EC# 3.2.1.8	xylan + H<SUB>2</SUB>O  &rarr;  xylobiose
NCU08195.5	7000006085211428	7000007580539036	NCU08195.7	ARGININE--TRNA-LIGASE-RXN	EC# 6.1.1.19	tRNA<SUP>arg</SUP> + L-arginine + ATP + H<SUP>+</SUP>  &rarr;  L-arginyl-tRNA<SUP>arg</SUP> + diphosphate + AMP
NCU08197.5	7000006085211455	7000007580574198	NCU08197.7	BENZOATE-4-MONOOXYGENASE-RXN	EC# 1.14.13.12	NADPH + benzoate + oxygen + H<SUP>+</SUP>  &rarr;  NADP<sup>+</sup> + 4-hydroxybenzoate + H<SUB>2</SUB>O
NCU08216.5	7000006085195745	7000007580550866	NCU08216.7	CYSTATHIONINE-BETA-SYNTHASE-RXN	EC# 4.2.1.22	L-homocysteine + L-serine  &rarr;  L-cystathionine + H<SUB>2</SUB>O
NCU08226.5	7000006085195988	7000007580554901	NCU08226.7	2.4.1.212-RXN	EC# 2.4.1.212	<i>N</i>-acetyl-&alpha;-D-glucosaminide-[hyaluronan] + UDP-D-glucuronate  =  &beta;-D-glucuronosyl-[hyaluronan] + UDP
NCU08227.5	7000006085195995	7000007580550913	NCU08227.7	RXN-2043	EC# 3.2.1.4	cellulose<SUB>[extracellular space]</SUB> + H<SUB>2</SUB>O<SUB>[extracellular space]</SUB>  &rarr;  a cellodextrin<SUB>[extracellular space]</SUB> + a cellodextrin<SUB>[extracellular space]</SUB>
NCU08269.5	7000006085020621	7000007580564064	NCU08269.7	PMPOXI-RXN	EC# 1.4.3.5	pyridoxamine 5'-phosphate + oxygen + H<SUB>2</SUB>O  &rarr;  ammonia + hydrogen peroxide + pyridoxal 5'-phosphate + H<SUP>+</SUP>
NCU08269.5	7000006085020621	7000007580564064	NCU08269.7	PNPOXI-RXN	EC# 1.4.3.5	pyridoxine-5'-phosphate + oxygen  &rarr;  hydrogen peroxide + pyridoxal 5'-phosphate
NCU08272.5	7000006085020608	7000007580563980	NCU08272.7	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	EC# 1.1.2.3	(<i>S</i>)-lactate + 2 an oxidized cytochrome <i>c</i>  &rarr;  2 a reduced cytochrome <i>c</i> + pyruvate + 2 H<SUP>+</SUP>
NCU08275.5	7000006085020589	7000007580541927	NCU08275.7	TYROSINE-DECARBOXYLASE-RXN	EC# 4.1.1.25	L-tyrosine + H<SUP>+</SUP>  =  CO<SUB>2</SUB> + tyramine
NCU08276.5	7000006085020584	7000007580541823	NCU08276.7	LYSOPHOSPHOLIPASE-RXN	EC# 3.1.1.5	a 1-lysophosphatidylcholine + H<SUB>2</SUB>O  =  a carboxylate + L-1-glycero-3-phosphocholine + H<SUP>+</SUP>
NCU08280.5	7000006085020564	7000007580576175	NCU08280.7	RXN2T-112	EC# 1.14.99.7	NADH + squalene + oxygen + H<SUP>+</SUP>  =  NAD<sup>+</sup> + (S)-2,3-epoxysqualene + H<SUB>2</SUB>O
NCU08280.5	7000006085020564	7000007580576175	NCU08280.7	RXN66-282	EC# 1.14.99.7	squalene + NADPH + oxygen + H<SUP>+</SUP>  =  (S)-2,3-epoxysqualene + NADP<sup>+</sup> + H<SUB>2</SUB>O
NCU08280.5	7000006085020564	7000007580576175	NCU08280.7	SQUALENE-MONOOXYGENASE-RXN	EC# 1.14.99.7	squalene + a reduced electron acceptor + oxygen + H<SUP>+</SUP>  &rarr;  (S)-2,3-epoxysqualene + an oxidized electron acceptor + H<SUB>2</SUB>O
NCU08287.5	7000006085020058	7000007580557333	NCU08287.7	CARBPSYN-RXN	EC# 6.3.5.5	2 ATP + L-glutamine + bicarbonate + H<SUB>2</SUB>O  &rarr;  L-glutamate + 2 ADP + phosphate + carbamoyl-phosphate + 2 H<SUP>+</SUP>
NCU08287.5	7000006085020058	7000007580557333	NCU08287.7	ASPCARBTRANS-RXN	EC# 2.1.3.2	L-aspartate<SUB>[nuclear lumen]</SUB> + carbamoyl-phosphate<SUB>[nuclear lumen]</SUB>  &rarr;  <i>N</i>-carbamoyl-L-aspartate<SUB>[nuclear lumen]</SUB> + phosphate<SUB>[nuclear lumen]</SUB> + H<SUP>+</SUP><SUB>[nuclear lumen]</SUB>
NCU08291.5	7000006085020039	7000007580564158	NCU08291.7	PROTOHEMEFERROCHELAT-RXN	EC# 4.99.1.1	protoporphyrin IX + Fe<SUP>2+</SUP>  &rarr;  protoheme IX + 2 H<SUP>+</SUP>
NCU08293.5	7000006085020030	7000007580567039	NCU08293.7	BIS5-ADENOSYL-TRIPHOSPHATASE-RXN	EC# 3.6.1.29	5',5'''-diadenosine triphosphate + H<SUB>2</SUB>O  =  AMP + ADP + 2 H<SUP>+</SUP>
NCU08298.5	7000006085019525	7000007580573361	NCU08298.7	LYSOPHOSPHOLIPASE-RXN	EC# 3.1.1.5	a 1-lysophosphatidylcholine + H<SUB>2</SUB>O  =  a carboxylate + L-1-glycero-3-phosphocholine + H<SUP>+</SUP>
NCU08301.5	7000006085019500	7000007580573145	NCU08301.7	3.1.3.16-RXN	EC# 3.1.3.16	a phosphoprotein + H<SUB>2</SUB>O  =  phosphate + a protein
NCU08301.5	7000006085019500	7000007580573145	NCU08301.7	SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	EC# 3.1.4.12	a sphingomyelin + H<SUB>2</SUB>O  =  a sphingosine-containing ceramide + phosphoryl-choline
NCU08303.5	7000006085019491	7000007580553404	NCU08303.7	3.4.21.53-RXN	EC# 3.4.21.53	EC# 3.4.21.53
NCU08313.5	7000006085018982	7000007580546029	NCU08313.7	RIBOFLAVINSYNDEAM-RXN	EC# 3.5.4.26	2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + H<SUB>2</SUB>O  =  5-amino-6-(5'-phosphoribosylamino)uracil + ammonia
NCU08313.5	7000006085018982	7000007580546029	NCU08313.7	RXN-10057	EC# 1.1.1.302	2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + NAD(P)H + H<SUP>+</SUP>  &rarr;  2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one + NAD(P)<sup>+</sup>
NCU08313.5	7000006085018982	7000007580546029	NCU08313.7	RXN2T-488	EC# 1.1.1.302	NAD<sup>+</sup> + 2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one  =  NADH + 2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + H<SUP>+</SUP>
NCU08313.5	7000006085018982	7000007580546029	NCU08313.7	RXN2T-487	EC# 1.1.1.302	NADP<sup>+</sup> + 2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one  =  NADPH + 2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + H<SUP>+</SUP>
NCU08313.5	7000006085018982	7000007580546029	NCU08313.7	RIBOFLAVINSYNREDUC-RXN	EC# 1.1.1.193	5-amino-6-(5-phospho-D-ribosylamino)uracil + NADP<sup>+</sup>  =  5-amino-6-(5'-phosphoribosylamino)uracil + NADPH + H<SUP>+</SUP>
NCU08328.5	7000006085018416	7000007580583953	NCU08328.7	2.1.1.62-RXN	EC# 2.1.1.62	m7G(5')pppAm + <i>S</i>-adenosyl-L-methionine  =  <i>S</i>-adenosyl-L-homocysteine + m7G(5')pppm6Am + H<SUP>+</SUP>
NCU08328.5	7000006085018416	7000007580583953	NCU08328.7	2.1.1.72-RXN	EC# 2.1.1.72	a DNA adenine + <i>S</i>-adenosyl-L-methionine  =  <i>S</i>-adenosyl-L-homocysteine + a DNA 6-methylaminopurine
NCU08333.5	7000006085184285	7000007580555790	NCU08333.7	3.4.22.40-RXN	EC# 3.4.22.40	EC# 3.4.22.40
