_id	_src_grp	_src_tag	_status	_user	name_new	name_old	symbol_new	symbol_old	synonyms_new	synonyms_old	pubMedId	term_id	term_name
CA-43348	NC12_CALLGENES_FINAL_7	NCU01323	curated	hmhood@ebs.ogi.edu							16287898		
CA-43349	NC12_CALLGENES_FINAL_7	NCU08942	curated	hmhood@ebs.ogi.edu							16287898		
CA-43350	NC12_CALLGENES_FINAL_7	NCU01182	curated	hmhood@ebs.ogi.edu							16287898		
CA-43351	NC12_CALLGENES_FINAL_7	NCU04288	curated	hmhood@ebs.ogi.edu							16287898,24037267		
CA-43352	NC12_CALLGENES_FINAL_7	NCU03555	curated	hmhood@ebs.ogi.edu							16287898		
CA-43353	NC12_CALLGENES_FINAL_7	NCU03379	curated	hmhood@ebs.ogi.edu							16287898		
CA-43354	NC12_CALLGENES_FINAL_7	NCU06621	curated	hmhood@ebs.ogi.edu							16287898		
CA-43355	NC12_CALLGENES_FINAL_7	NCU03794	curated	hmhood@ebs.ogi.edu							16287898,24037267		
CA-43356	NC12_CALLGENES_FINAL_7	NCU00488	curated	hmhood@ebs.ogi.edu							16287898,19696111,24028079		
CA-43357	NC12_CALLGENES_FINAL_7	NCU01290	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521,24037267		
CA-43358	NC12_CALLGENES_FINAL_7	NCU01563	curated	hmhood@ebs.ogi.edu							16287898		
CA-43359	NC12_CALLGENES_FINAL_7	NCU08501	curated	hmhood@ebs.ogi.edu							16287898		
CA-43360	NC12_CALLGENES_FINAL_7	NCU03764	curated	hmhood@ebs.ogi.edu							16287898		
CA-43361	NC12_CALLGENES_FINAL_7	NCU09349	curated	hmhood@ebs.ogi.edu							16287898		
CA-43362	NC12_CALLGENES_FINAL_7	NCU06648	curated	hmhood@ebs.ogi.edu							16287898		
CA-43364	NC12_CALLGENES_FINAL_7	NCU05115	curated	hmhood@ebs.ogi.edu							16287898		
CA-43365	NC12_CALLGENES_FINAL_7	NCU01731	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43366	NC12_CALLGENES_FINAL_7	NCU01282	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43367	NC12_CALLGENES_FINAL_7	NCU01642	curated	hmhood@ebs.ogi.edu							16287898		
CA-43368	NC12_CALLGENES_FINAL_7	NCU03126	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43369	NC12_CALLGENES_FINAL_7	NCU08441	curated	hmhood@ebs.ogi.edu							16287898		
CA-43370	NC12_CALLGENES_FINAL_7	NCU03789	curated	hmhood@ebs.ogi.edu							16287898		
CA-43371	NC12_CALLGENES_FINAL_7	NCU06739	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43372	NC12_CALLGENES_FINAL_7	NCU01636	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521		
CA-43373	NC12_CALLGENES_FINAL_7	NCU02562	curated	hmhood@ebs.ogi.edu							16287898		
CA-43375	NC12_CALLGENES_FINAL_7	NCU02970	curated	hmhood@ebs.ogi.edu							16287898,19696111,24037267		
CA-43376	NC12_CALLGENES_FINAL_7	NCU01284	curated	hmhood@ebs.ogi.edu							16287898		
CA-43377	NC12_CALLGENES_FINAL_7	NCU04106	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43378	NC12_CALLGENES_FINAL_7	NCU03786	curated	hmhood@ebs.ogi.edu							16287898		
CA-43379	NC12_CALLGENES_FINAL_7	NCU03711	curated	hmhood@ebs.ogi.edu							16287898		
CA-43380	NC12_CALLGENES_FINAL_7	NCU05364	curated	hmhood@ebs.ogi.edu							16287898		
CA-43381	NC12_CALLGENES_FINAL_7	NCU04600	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43382	NC12_CALLGENES_FINAL_7	NCU03661	curated	hmhood@ebs.ogi.edu							16287898		
CA-43383	NC12_CALLGENES_FINAL_7	NCU04615	curated	hmhood@ebs.ogi.edu							16287898		
CA-43384	NC12_CALLGENES_FINAL_7	NCU03276	curated	hmhood@ebs.ogi.edu							19696111,23916612,24037267		
CA-43385	NC12_CALLGENES_FINAL_7	NCU06630	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43386	NC12_CALLGENES_FINAL_7	NCU01453	curated	hmhood@ebs.ogi.edu							16287898		
CA-43387	NC12_CALLGENES_FINAL_7	NCU02044	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521		
CA-43388	NC12_CALLGENES_FINAL_7	NCU01523	curated	hmhood@ebs.ogi.edu							16287898		
CA-43389	NC12_CALLGENES_FINAL_7	NCU00758	curated	hmhood@ebs.ogi.edu							16287898		
CA-43390	NC12_CALLGENES_FINAL_7	NCU08895	curated	hmhood@ebs.ogi.edu							16287898		
CA-43391	NC12_CALLGENES_FINAL_7	NCU06832	curated	hmhood@ebs.ogi.edu							16287898		
CA-43392	NC12_CALLGENES_FINAL_7	NCU06777	curated	hmhood@ebs.ogi.edu							16287898		
CA-43393	NC12_CALLGENES_FINAL_7	NCU04783	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43394	NC12_CALLGENES_FINAL_7	NCU01763	curated	hmhood@ebs.ogi.edu							16287898		
CA-43395	NC12_CALLGENES_FINAL_7	NCU01750	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43396	NC12_CALLGENES_FINAL_7	NCU03911	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521		
CA-43398	NC12_CALLGENES_FINAL_7	NCU08920	curated	hmhood@ebs.ogi.edu							16287898,19696111,24037267		
CA-43399	NC12_CALLGENES_FINAL_7	NCU01540	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521		
CA-43400	NC12_CALLGENES_FINAL_7	NCU08743	curated	hmhood@ebs.ogi.edu							16287898,24037267		
CA-43401	NC12_CALLGENES_FINAL_7	NCU03438	curated	hmhood@ebs.ogi.edu							16287898		
CA-43402	NC12_CALLGENES_FINAL_7	NCU03440	curated	hmhood@ebs.ogi.edu							16287898		
CA-43403	NC12_CALLGENES_FINAL_7	NCU01318	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43404	NC12_CALLGENES_FINAL_7	NCU01123	curated	hmhood@ebs.ogi.edu							16287898		
CA-43405	NC12_CALLGENES_FINAL_7	NCU01121	curated	hmhood@ebs.ogi.edu							16287898,24037267		
CA-43406	NC12_CALLGENES_FINAL_7	NCU01118	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43407	NC12_CALLGENES_FINAL_7	NCU01111	curated	hmhood@ebs.ogi.edu							16287898		
CA-43408	NC12_CALLGENES_FINAL_7	NCU03133	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521		
CA-43409	NC12_CALLGENES_FINAL_7	NCU03675	curated	hmhood@ebs.ogi.edu							16287898		
CA-43410	NC12_CALLGENES_FINAL_7	NCU01064	curated	hmhood@ebs.ogi.edu							16287898		
CA-43411	NC12_CALLGENES_FINAL_7	NCU01665	curated	hmhood@ebs.ogi.edu							16287898		
CA-43412	NC12_CALLGENES_FINAL_7	NCU15834	curated	hmhood@ebs.ogi.edu							16287898		
CA-43414	NC12_CALLGENES_FINAL_7	NCU01521	curated	hmhood@ebs.ogi.edu							16287898		
CA-43415	NC12_CALLGENES_FINAL_7	NCU03480	curated	hmhood@ebs.ogi.edu							16287898		
CA-43416	NC12_CALLGENES_FINAL_7	NCU01962	curated	hmhood@ebs.ogi.edu							16287898		
CA-43417	NC12_CALLGENES_FINAL_7	NCU03147	curated	hmhood@ebs.ogi.edu							16287898		
CA-43418	NC12_CALLGENES_FINAL_7	NCU03558	curated	hmhood@ebs.ogi.edu							16287898		
CA-43419	NC12_CALLGENES_FINAL_7	NCU03145	curated	hmhood@ebs.ogi.edu							16287898		
CA-43420	NC12_CALLGENES_FINAL_7	NCU01779	curated	hmhood@ebs.ogi.edu							16287898		
CA-43421	NC12_CALLGENES_FINAL_7	NCU07155	curated	hmhood@ebs.ogi.edu							16287898		
CA-43422	NC12_CALLGENES_FINAL_7	NCU03176	curated	hmhood@ebs.ogi.edu							16287898		
CA-43423	NC12_CALLGENES_FINAL_7	NCU03170	curated	hmhood@ebs.ogi.edu							16287898		
CA-43424	NC12_CALLGENES_FINAL_7	NCU03755	curated	hmhood@ebs.ogi.edu							16287898,24037267		
CA-43425	NC12_CALLGENES_FINAL_7	NCU01177	curated	hmhood@ebs.ogi.edu							16287898		
CA-43426	NC12_CALLGENES_FINAL_7	NCU04289	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521		
CA-43427	NC12_CALLGENES_FINAL_7	NCU03607	curated	hmhood@ebs.ogi.edu							16287898		
CA-43428	NC12_CALLGENES_FINAL_7	NCU00905	curated	hmhood@ebs.ogi.edu							16287898		
CA-43429	NC12_CALLGENES_FINAL_7	NCU04610	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521		
CA-43430	NC12_CALLGENES_FINAL_7	NCU02004	curated	hmhood@ebs.ogi.edu							16287898,24037267		
CA-43431	NC12_CALLGENES_FINAL_7	NCU03029	curated	hmhood@ebs.ogi.edu							16287898		
CA-43432	NC12_CALLGENES_FINAL_7	NCU01786	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521,24037267		
CA-43433	NC12_CALLGENES_FINAL_7	NCU01562	curated	hmhood@ebs.ogi.edu							16287898		
CA-43434	NC12_CALLGENES_FINAL_7	NCU02998	curated	hmhood@ebs.ogi.edu							16287898,19696111,23935467		
CA-43435	NC12_CALLGENES_FINAL_7	NCU01816	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521		
CA-43436	NC12_CALLGENES_FINAL_7	NCU06558	curated	hmhood@ebs.ogi.edu							16287898,19696111,23935467,24037267		
CA-43437	NC12_CALLGENES_FINAL_7	NCU06559	curated	hmhood@ebs.ogi.edu							16287898		
CA-43438	NC12_CALLGENES_FINAL_7	NCU07887	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521		
CA-43439	NC12_CALLGENES_FINAL_7	NCU00893	curated	hmhood@ebs.ogi.edu							16287898		
CA-43440	NC12_CALLGENES_FINAL_7	NCU01553	curated	hmhood@ebs.ogi.edu							16287898,23935467		
CA-43441	NC12_CALLGENES_FINAL_7	NCU01394	curated	hmhood@ebs.ogi.edu							16287898		
CA-43442	NC12_CALLGENES_FINAL_7	NCU01288	curated	hmhood@ebs.ogi.edu							16287898		
CA-43443	NC12_CALLGENES_FINAL_7	NCU01151	curated	hmhood@ebs.ogi.edu							16287898		
CA-43444	NC12_CALLGENES_FINAL_7	NCU06779	curated	hmhood@ebs.ogi.edu							16287898		
CA-43445	NC12_CALLGENES_FINAL_7	NCU05363	curated	hmhood@ebs.ogi.edu							16287898,24037267		
CA-43446	NC12_CALLGENES_FINAL_7	NCU03906	curated	hmhood@ebs.ogi.edu							16287898		
CA-43447	NC12_CALLGENES_FINAL_7	NCU01596	curated	hmhood@ebs.ogi.edu							16287898		
CA-43448	NC12_CALLGENES_FINAL_7	NCU04306	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43449	NC12_CALLGENES_FINAL_7	NCU02289	curated	hmhood@ebs.ogi.edu							16287898		
CA-43450	NC12_CALLGENES_FINAL_7	NCU03713	curated	hmhood@ebs.ogi.edu							16287898		
CA-43451	NC12_CALLGENES_FINAL_7	NCU01975	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521		
CA-43452	NC12_CALLGENES_FINAL_7	NCU02963	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43453	NC12_CALLGENES_FINAL_7	NCU01021	curated	hmhood@ebs.ogi.edu							16287898,24037267		
CA-43454	NC12_CALLGENES_FINAL_7	NCU08952	curated	hmhood@ebs.ogi.edu							16287898		
CA-43455	NC12_CALLGENES_FINAL_7	NCU04640	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43456	NC12_CALLGENES_FINAL_7	NCU01001	curated	hmhood@ebs.ogi.edu							16287898		
CA-43457	NC12_CALLGENES_FINAL_7	NCU00357	curated	hmhood@ebs.ogi.edu	maintaining mitochondrial morphology-2	hypothetical protein	mmm-2				23940790,23940790	GO:0010821,GO:0070096	regulation of mitochondrion organization,mitochondrial outer membrane translocase complex assembly
CA-43458	NC12_CALLGENES_FINAL_7	NCU03966	curated	hmhood@ebs.ogi.edu	gem1-like	mitochondrial Rho GTPase 1	gem1				23940790	GO:0010821	regulation of mitochondrion organization
CA-43459	NC12_CALLGENES_FINAL_7	NCU10397	curated	hmhood@ebs.ogi.edu	pik1-like	phosphatidylinositol 4-kinase PIK1a	pik1				23935534,23935534	GO:0007154,GO:0043577	cell communication,chemotropism
CA-43460	NC12_CALLGENES_FINAL_7	NCU01833	curated	hmhood@ebs.ogi.edu							23935534	GO:0010646	regulation of cell communication
CA-43462	NC12_CALLGENES_FINAL_7	NCU04252	curated	hmhood@ebs.ogi.edu							23935534		
CA-43463	NC12_CALLGENES_FINAL_7	NCU03658	curated	hmhood@ebs.ogi.edu							23935534		
CA-43464	NC12_CALLGENES_FINAL_7	NCU02566	curated	hmhood@ebs.ogi.edu							16287898,23935467		
CA-43465	NC12_CALLGENES_FINAL_7	NCU01304	curated	hmhood@ebs.ogi.edu							16287898		
CA-43466	NC12_CALLGENES_FINAL_7	NCU06768	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43467	NC12_CALLGENES_FINAL_7	NCU03638	curated	hmhood@ebs.ogi.edu							16287898		
CA-43468	NC12_CALLGENES_FINAL_7	NCU03516	curated	hmhood@ebs.ogi.edu							16287898		
CA-43469	NC12_CALLGENES_FINAL_7	NCU03575	curated	hmhood@ebs.ogi.edu							16287898,19696111,23935467		
CA-43470	NC12_CALLGENES_FINAL_7	NCU00410	curated	hmhood@ebs.ogi.edu							16287898		
CA-43471	NC12_CALLGENES_FINAL_7	NCU08195	curated	hmhood@ebs.ogi.edu							16287898,23935467,24037267		
CA-43472	NC12_CALLGENES_FINAL_7	NCU03258	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43473	NC12_CALLGENES_FINAL_7	NCU03758	curated	hmhood@ebs.ogi.edu							16287898		
CA-43474	NC12_CALLGENES_FINAL_7	NCU01587	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43475	NC12_CALLGENES_FINAL_7	NCU04136	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43476	NC12_CALLGENES_FINAL_7	NCU03572	curated	hmhood@ebs.ogi.edu							16287898		
CA-43477	NC12_CALLGENES_FINAL_7	NCU05120	curated	hmhood@ebs.ogi.edu							16287898		
CA-43478	NC12_CALLGENES_FINAL_7	NCU01793	curated	hmhood@ebs.ogi.edu							16287898,19696111,24037267		
CA-43479	NC12_CALLGENES_FINAL_7	NCU02052	curated	hmhood@ebs.ogi.edu							16287898		
CA-43480	NC12_CALLGENES_FINAL_7	NCU02563	curated	hmhood@ebs.ogi.edu							16287898		
CA-43481	NC12_CALLGENES_FINAL_7	NCU09076	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43482	NC12_CALLGENES_FINAL_7	NCU01252	curated	hmhood@ebs.ogi.edu							16287898		
CA-43483	NC12_CALLGENES_FINAL_7	NCU03138	curated	hmhood@ebs.ogi.edu							16287898		
CA-43484	NC12_CALLGENES_FINAL_7	NCU03625	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521		
CA-43485	NC12_CALLGENES_FINAL_7	NCU04611	curated	hmhood@ebs.ogi.edu							16287898,24037267		
CA-43486	NC12_CALLGENES_FINAL_7	NCU10184	curated	hmhood@ebs.ogi.edu							16287898		
CA-43487	NC12_CALLGENES_FINAL_7	NCU04787	curated	hmhood@ebs.ogi.edu							16287898		
CA-43488	NC12_CALLGENES_FINAL_7	NCU06773	curated	hmhood@ebs.ogi.edu							16287898		
CA-43489	NC12_CALLGENES_FINAL_7	NCU06854	curated	hmhood@ebs.ogi.edu							16287898		
CA-43490	NC12_CALLGENES_FINAL_7	NCU03491	curated	hmhood@ebs.ogi.edu							16287898		
CA-43491	NC12_CALLGENES_FINAL_7	NCU01614	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43492	NC12_CALLGENES_FINAL_7	NCU01601	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43493	NC12_CALLGENES_FINAL_7	NCU01580	curated	hmhood@ebs.ogi.edu							16287898		
CA-43494	NC12_CALLGENES_FINAL_7	NCU05417	curated	hmhood@ebs.ogi.edu							16287898		
CA-43495	NC12_CALLGENES_FINAL_7	NCU01612	curated	hmhood@ebs.ogi.edu							16287898		
CA-43496	NC12_CALLGENES_FINAL_7	NCU05452	curated	hmhood@ebs.ogi.edu							16287898		
CA-43497	NC12_CALLGENES_FINAL_7	NCU03546	curated	hmhood@ebs.ogi.edu							16287898		
CA-43498	NC12_CALLGENES_FINAL_7	NCU03552	curated	hmhood@ebs.ogi.edu							16287898		
CA-43499	NC12_CALLGENES_FINAL_7	NCU01637	curated	hmhood@ebs.ogi.edu							16287898		
CA-43500	NC12_CALLGENES_FINAL_7	NCU03464	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43501	NC12_CALLGENES_FINAL_7	NCU06659	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43502	NC12_CALLGENES_FINAL_7	NCU06674	curated	hmhood@ebs.ogi.edu							16287898		
CA-43503	NC12_CALLGENES_FINAL_7	NCU07157	curated	hmhood@ebs.ogi.edu							16287898		
CA-43504	NC12_CALLGENES_FINAL_7	NCU07768	curated	hmhood@ebs.ogi.edu							16287898		
CA-43505	NC12_CALLGENES_FINAL_7	NCU07793	curated	hmhood@ebs.ogi.edu							16287898		
CA-43506	NC12_CALLGENES_FINAL_7	NCU01161	curated	hmhood@ebs.ogi.edu							16287898		
CA-43507	NC12_CALLGENES_FINAL_7	NCU01336	curated	hmhood@ebs.ogi.edu							16287898		
CA-43508	NC12_CALLGENES_FINAL_7	NCU01338	curated	hmhood@ebs.ogi.edu							16287898		
CA-43509	NC12_CALLGENES_FINAL_7	NCU01327	curated	hmhood@ebs.ogi.edu							16287898		
CA-43510	NC12_CALLGENES_FINAL_7	NCU01135	curated	hmhood@ebs.ogi.edu							16287898		
CA-43511	NC12_CALLGENES_FINAL_7	NCU03740	curated	hmhood@ebs.ogi.edu							16287898		
CA-43512	NC12_CALLGENES_FINAL_7	NCU03716	curated	hmhood@ebs.ogi.edu							16287898		
CA-43513	NC12_CALLGENES_FINAL_7	NCU01215	curated	hmhood@ebs.ogi.edu							16287898		
CA-43514	NC12_CALLGENES_FINAL_7	NCU01208	curated	hmhood@ebs.ogi.edu							16287898		
CA-43515	NC12_CALLGENES_FINAL_7	NCU01205	curated	hmhood@ebs.ogi.edu							16287898		
CA-43516	NC12_CALLGENES_FINAL_7	NCU01201	curated	hmhood@ebs.ogi.edu							16287898		
CA-43517	NC12_CALLGENES_FINAL_7	NCU01019	curated	hmhood@ebs.ogi.edu							16287898		
CA-43518	NC12_CALLGENES_FINAL_7	NCU08938	curated	hmhood@ebs.ogi.edu							16287898		
CA-43519	NC12_CALLGENES_FINAL_7	NCU08931	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43520	NC12_CALLGENES_FINAL_7	NCU04199	curated	hmhood@ebs.ogi.edu							16287898		
CA-43521	NC12_CALLGENES_FINAL_7	NCU03146	curated	hmhood@ebs.ogi.edu							16287898		
CA-43522	NC12_CALLGENES_FINAL_7	NCU04647	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521,24037267		
CA-43523	NC12_CALLGENES_FINAL_7	NCU01307	curated	hmhood@ebs.ogi.edu							16287898		
CA-43524	NC12_CALLGENES_FINAL_7	NCU01310	curated	hmhood@ebs.ogi.edu							16287898		
CA-43525	NC12_CALLGENES_FINAL_7	NCU09348	curated	hmhood@ebs.ogi.edu							16287898		
CA-43526	NC12_CALLGENES_FINAL_7	NCU06699	curated	hmhood@ebs.ogi.edu							16287898,19696111,24037267		
CA-43527	NC12_CALLGENES_FINAL_7	NCU06713	curated	hmhood@ebs.ogi.edu							16287898		
CA-43528	NC12_CALLGENES_FINAL_7	NCU04563	curated	hmhood@ebs.ogi.edu							16287898		
CA-43529	NC12_CALLGENES_FINAL_7	NCU00789	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43530	NC12_CALLGENES_FINAL_7	NCU01223	curated	hmhood@ebs.ogi.edu							16287898		
CA-43531	NC12_CALLGENES_FINAL_7	NCU01218	curated	hmhood@ebs.ogi.edu							16287898		
CA-43532	NC12_CALLGENES_FINAL_7	NCU00784	curated	hmhood@ebs.ogi.edu							16287898		
CA-43533	NC12_CALLGENES_FINAL_7	NCU03821	curated	hmhood@ebs.ogi.edu							16287898		
CA-43534	NC12_CALLGENES_FINAL_7	NCU04115	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43535	NC12_CALLGENES_FINAL_7	NCU03824	curated	hmhood@ebs.ogi.edu							16287898		
CA-43536	NC12_CALLGENES_FINAL_7	NCU04145	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43537	NC12_CALLGENES_FINAL_7	NCU04132	curated	hmhood@ebs.ogi.edu							16287898		
CA-43538	NC12_CALLGENES_FINAL_7	NCU03330	curated	hmhood@ebs.ogi.edu							16287898		
CA-43539	NC12_CALLGENES_FINAL_7	NCU02847	curated	hmhood@ebs.ogi.edu							16287898		
CA-43540	NC12_CALLGENES_FINAL_7	NCU01259	curated	hmhood@ebs.ogi.edu							16287898		
CA-43541	NC12_CALLGENES_FINAL_7	NCU04290	curated	hmhood@ebs.ogi.edu							16287898		
CA-43542	NC12_CALLGENES_FINAL_7	NCU01254	curated	hmhood@ebs.ogi.edu							16287898		
CA-43543	NC12_CALLGENES_FINAL_7	NCU09474	curated	hmhood@ebs.ogi.edu							16287898		
CA-43544	NC12_CALLGENES_FINAL_7	NCU04286	curated	hmhood@ebs.ogi.edu							16287898		
CA-43545	NC12_CALLGENES_FINAL_7	NCU04278	curated	hmhood@ebs.ogi.edu							16287898,24037267		
CA-43546	NC12_CALLGENES_FINAL_7	NCU01447	curated	hmhood@ebs.ogi.edu							16287898		
CA-43547	NC12_CALLGENES_FINAL_7	NCU01445	curated	hmhood@ebs.ogi.edu							16287898		
CA-43548	NC12_CALLGENES_FINAL_7	NCU03645	curated	hmhood@ebs.ogi.edu							16287898		
CA-43549	NC12_CALLGENES_FINAL_7	NCU03631	curated	hmhood@ebs.ogi.edu							16287898		
CA-43550	NC12_CALLGENES_FINAL_7	NCU03628	curated	hmhood@ebs.ogi.edu							16287898		
CA-43551	NC12_CALLGENES_FINAL_7	NCU03630	curated	hmhood@ebs.ogi.edu							16287898		
CA-43552	NC12_CALLGENES_FINAL_7	NCU03626	curated	hmhood@ebs.ogi.edu							16287898		
CA-43553	NC12_CALLGENES_FINAL_7	NCU01000	curated	hmhood@ebs.ogi.edu							16287898		
CA-43554	NC12_CALLGENES_FINAL_7	NCU03439	curated	hmhood@ebs.ogi.edu							16287898		
CA-43555	NC12_CALLGENES_FINAL_7	NCU03445	curated	hmhood@ebs.ogi.edu							16287898		
CA-43556	NC12_CALLGENES_FINAL_7	NCU08437	curated	hmhood@ebs.ogi.edu							16287898		
CA-43557	NC12_CALLGENES_FINAL_7	NCU08445	curated	hmhood@ebs.ogi.edu							16287898		
CA-43558	NC12_CALLGENES_FINAL_7	NCU01349	curated	hmhood@ebs.ogi.edu							16287898		
CA-43559	NC12_CALLGENES_FINAL_7	NCU01977	curated	hmhood@ebs.ogi.edu							16287898		
CA-43560	NC12_CALLGENES_FINAL_7	NCU01967	curated	hmhood@ebs.ogi.edu							16287898		
CA-43561	NC12_CALLGENES_FINAL_7	NCU04620	curated	hmhood@ebs.ogi.edu							16287898		
CA-43562	NC12_CALLGENES_FINAL_7	NCU01651	curated	hmhood@ebs.ogi.edu							16287898		
CA-43563	NC12_CALLGENES_FINAL_7	NCU01649	curated	hmhood@ebs.ogi.edu							16287898		
